asset_id,corpus,path,sha256,license,source,created_utc,generator_script,generator_seed,kokoro_revision,intent,adversity_level,persona,duration_s,sample_rate
call-0162,corpus_500,assets/corpus_500/call-0162.wav,afd345349bc61d7392b0facfaa326da4b9c8c5be91a16399a8b6f53d57a8f432,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:37:53+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,returning_client,2.750,24000
call-0163,corpus_500,assets/corpus_500/call-0163.wav,621e521bfd0ee648ddcc148b3cf7dd0029504c66d440b83c90d2d49629225b70,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:37:55+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,frustrated_billing,2.925,24000
call-0164,corpus_500,assets/corpus_500/call-0164.wav,8875476a0d0a523e6dc892026aa5301fec658790d22807b1f1e3405a4c0510d3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:37:58+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,calm_professional,5.075,24000
call-0165,corpus_500,assets/corpus_500/call-0165.wav,64b80273e1010e0373bcb86f1a82998c97d567af503f10bee12a83c02bc45f32,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:01+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,elderly_hard_of_hearing,3.650,24000
call-0166,corpus_500,assets/corpus_500/call-0166.wav,5cda138ca49ab47fe46d291be9702baebf6da988561e677464cee832944700ae,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:03+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,esl_speaker,2.675,24000
call-0167,corpus_500,assets/corpus_500/call-0167.wav,bb678db0b801eee0a31def5654413c1735b66fbd1c206c9f6bf056e09d278a27,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:06+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,fast_talker,5.275,24000
call-0168,corpus_500,assets/corpus_500/call-0168.wav,257d9f5bb19ab7d3591cfeed4b30fc6d02725c98f650c50adeddd6fed9a7794c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:08+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,soft_voice,2.975,24000
call-0169,corpus_500,assets/corpus_500/call-0169.wav,28826b81faa61e86ac777dd577a9060482deed4871ef5aa760ad91c559019a3e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,interrupting_caller,2.575,24000
call-0170,corpus_500,assets/corpus_500/call-0170.wav,1df1d502bf99c815d6a15fb1bc1679d20cefdfb55dea8dbc924263ff7f2b1fa3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:14+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,mild_emotional,cooperative_brief,2.025,24000
call-0171,corpus_500,assets/corpus_500/call-0171.wav,ee07577e4cad00a64919b5990e4aceeab70acb024f1b80673ef063b11ebeef17,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:16+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,nervous_first_time,3.650,24000
call-0172,corpus_500,assets/corpus_500/call-0172.wav,96263ee50d6a85624eab1be3a3f1f043bb671c37ad90cd6dc50f1228340b4376,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:18+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,returning_client,2.750,24000
call-0173,corpus_500,assets/corpus_500/call-0173.wav,1c7903c1eec2e0e0d3306cc61fa2f5def024abe518397b698cfee6c45dbc07fe,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:21+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,frustrated_billing,2.925,24000
call-0174,corpus_500,assets/corpus_500/call-0174.wav,fd2a575f44585f50ca6ad8659f906da67ee32118afe924744bfcc1745f5930be,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:23+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,calm_professional,5.075,24000
call-0175,corpus_500,assets/corpus_500/call-0175.wav,c65a2b5fe5eac747c9ce9eb54523bf457714b54de4991697200cd705c4a1a73b,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:26+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,elderly_hard_of_hearing,3.650,24000
call-0176,corpus_500,assets/corpus_500/call-0176.wav,fd3c97bdd592d6ba3471716758910b51fb5443ba800e124220b7e8b7ee7f15bc,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:29+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,esl_speaker,2.675,24000
call-0177,corpus_500,assets/corpus_500/call-0177.wav,36bf2325d482526a540156d00046934cfa5912b7e75a6c2e55587c4d5c622f58,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:31+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,fast_talker,5.275,24000
call-0178,corpus_500,assets/corpus_500/call-0178.wav,e191af4c27cfc28ef85827a9adc4af37afd0b7fb5cca86aa519e35e800fb623d,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:34+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,soft_voice,2.975,24000
call-0179,corpus_500,assets/corpus_500/call-0179.wav,d1d06074f52249de86187bb453b18cc5ef209ed84af156b86679407ea32b8742,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:36+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,interrupting_caller,2.575,24000
call-0180,corpus_500,assets/corpus_500/call-0180.wav,5f031958f0d52e1812155d67786dd9330d83ec968ec9a820f83a020efb59d3ab,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:39+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,accent_strong,cooperative_brief,2.025,24000
call-0181,corpus_500,assets/corpus_500/call-0181.wav,18279b1ce8a0a4ed47bbd87454dd92a3c51ba0d2a56fb343b8508dd661a366e5,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:42+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,nervous_first_time,3.650,24000
call-0182,corpus_500,assets/corpus_500/call-0182.wav,03b921a9e41ba0cb645a6d981291f4a9c5a3ae81ef03adee882966951e710a65,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:44+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,returning_client,2.750,24000
call-0183,corpus_500,assets/corpus_500/call-0183.wav,cf2778533ca6587a5d7fd73c2df7e4b5e453be21d226bfa2189207085885e5f3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:47+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,frustrated_billing,2.925,24000
call-0184,corpus_500,assets/corpus_500/call-0184.wav,4dbac692adaf2cc582c4ff2201b5c27b323681194bd312efaaf3930ee912a262,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:49+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,calm_professional,5.075,24000
call-0185,corpus_500,assets/corpus_500/call-0185.wav,6aa53f8ec45fd9d4389ecd2e6cdeddbdf6caec740817826fed74f3311962d44a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:52+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,elderly_hard_of_hearing,3.650,24000
call-0186,corpus_500,assets/corpus_500/call-0186.wav,3e344a680006a4b1b300eeccbf18dc95c854ba93ec3024780d0ad53651160668,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:54+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,esl_speaker,2.675,24000
call-0187,corpus_500,assets/corpus_500/call-0187.wav,16c628e83ec36983fd0a8e166ea275f14d584cb3dd0e91e311089f99957893f8,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:57+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,fast_talker,5.275,24000
call-0188,corpus_500,assets/corpus_500/call-0188.wav,d8b92aed349def0c1d2812438efb62a4a1d22dc8e7e19bdd2c00ffe2abde0be6,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:38:59+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,soft_voice,2.975,24000
call-0189,corpus_500,assets/corpus_500/call-0189.wav,574fff77656ed1631bf2385d4d796409049c14d83d0df32edfc76f1ade08d9bb,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:02+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,interrupting_caller,2.575,24000
call-0190,corpus_500,assets/corpus_500/call-0190.wav,0075cf8702cd503a7298ec47a99187e63691118b83b55438669baf08a6c59f93,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:04+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,background_noise,cooperative_brief,2.025,24000
call-0191,corpus_500,assets/corpus_500/call-0191.wav,1a951bc6060b07174956816941da65cf29348badc90cd031deca461d7d761e85,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:07+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,nervous_first_time,3.650,24000
call-0192,corpus_500,assets/corpus_500/call-0192.wav,c3d52d244080bf618acda8b2bd5eddd51c0768ca0c0aafcc98522403395ffce8,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:09+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,returning_client,2.750,24000
call-0193,corpus_500,assets/corpus_500/call-0193.wav,6e134738548f96c1cc3a77f166b357c28c47315ecc77acaca62e4ac31fe8d5cd,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:12+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,frustrated_billing,2.925,24000
call-0194,corpus_500,assets/corpus_500/call-0194.wav,b512da381eb9a533b71a40ea16cdcd6f572d6f0b2efa49ebda365c1b6ada8c69,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:15+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,calm_professional,5.075,24000
call-0195,corpus_500,assets/corpus_500/call-0195.wav,e1600a18d3eb2bc708c7e560865acf8690a135f85ad4acf85bbc84753dd3b9c6,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:17+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,elderly_hard_of_hearing,3.650,24000
call-0196,corpus_500,assets/corpus_500/call-0196.wav,9d16fcdf88a01b607a6d7d6f1b96f89ac6ee57b829bc5390cc9979bf94730c22,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:20+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,esl_speaker,2.675,24000
call-0197,corpus_500,assets/corpus_500/call-0197.wav,15973381908a38dac775b592a7f350f340702327747a2abe6f2acd948d6c80ea,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:22+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,fast_talker,5.275,24000
call-0198,corpus_500,assets/corpus_500/call-0198.wav,b4457413d71d938ec279d86386f3f69e81e68b9b6a290e8c8615cc20ac6336f4,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:25+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,soft_voice,2.975,24000
call-0199,corpus_500,assets/corpus_500/call-0199.wav,1a1e271ca91fe11e58a6b8698b5bba865c540877906502c215ef339c2e995f62,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:27+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,interrupting_caller,2.575,24000
call-0200,corpus_500,assets/corpus_500/call-0200.wav,dfe6833dd5f163bede7296dc4b90c8b38a248f00b9084157472c0f5a4e3ec4e0,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:30+00:00,assets/render_env/render_corpus.py,42,0.9.4,hours_inquiry,urgent_distressed,cooperative_brief,2.025,24000
call-0201,corpus_500,assets/corpus_500/call-0201.wav,f158ac9632b22838bbf37475dd649f42c7c4adb5ce8420413c9757836dd08b73,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:32+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,nervous_first_time,3.650,24000
call-0202,corpus_500,assets/corpus_500/call-0202.wav,a731087923d48cc9ef10662cac3693c829614b7e89b3fb585f9ed2026606efb3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:35+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,returning_client,3.575,24000
call-0203,corpus_500,assets/corpus_500/call-0203.wav,cd191cb6b070a1da18fa3d203cb2b58188284d68420332b2c4c1e04040d1e3c9,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:37+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,frustrated_billing,3.850,24000
call-0204,corpus_500,assets/corpus_500/call-0204.wav,ebf32c9b5624a5f0f12095cf9ef6a6a1f19aed64db45f208882cbe0edc85b28e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:40+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,calm_professional,3.950,24000
call-0205,corpus_500,assets/corpus_500/call-0205.wav,5ca42b679c5f42d689321854c590d78ce740bf81d49b64e7c6e4b9e9148dbca3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:42+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,elderly_hard_of_hearing,3.525,24000
call-0206,corpus_500,assets/corpus_500/call-0206.wav,fbdedcc7d8985079be8951230a4bf18a9435ea53d2673b266ab439bf6be7b668,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:45+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,esl_speaker,3.675,24000
call-0207,corpus_500,assets/corpus_500/call-0207.wav,dc7ca6b5c8b919831b47a6cc5927b3bd848f1732ae5ac4b2d77c279e30b19717,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:47+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,fast_talker,4.950,24000
call-0208,corpus_500,assets/corpus_500/call-0208.wav,1a41f7264dde969f4ac2aab9aae4fdffc2f9a4603961a55440514f6652addd62,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:50+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,soft_voice,2.725,24000
call-0209,corpus_500,assets/corpus_500/call-0209.wav,158fcf9a4f20ab324db08d294648f4562aacdcc547914599236df151588cc2ab,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:53+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,interrupting_caller,2.975,24000
call-0210,corpus_500,assets/corpus_500/call-0210.wav,4e861c5eb1b76e030071678a89ad2619b071038a50ed48f5789cb34e30dfc17d,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:55+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,neutral,cooperative_brief,2.100,24000
call-0211,corpus_500,assets/corpus_500/call-0211.wav,0197e8d19fa0c3063bc9f8dc153907a809cddbc56edcb32117ff2571f85a5cac,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:39:58+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,nervous_first_time,3.650,24000
call-0212,corpus_500,assets/corpus_500/call-0212.wav,b6331d9782aef5d177520df6ed55dd2ebc9443a9f09c1ec0adf1535739b123e5,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:00+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,returning_client,3.575,24000
call-0213,corpus_500,assets/corpus_500/call-0213.wav,5924c4eb6a7ef65573b602a5c2b381170821ae6ae086522a716d872a85bf461d,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:03+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,frustrated_billing,3.850,24000
call-0214,corpus_500,assets/corpus_500/call-0214.wav,08d06e9f6e94a51e509e17f852a0fddd0b4977a63845fd809edfe6ecc8e45fb1,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:06+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,calm_professional,3.950,24000
call-0215,corpus_500,assets/corpus_500/call-0215.wav,562eb74b3cd08665c8a032e57f41fdcf65ec4f078b80fca9829a91056f2df611,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:08+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,elderly_hard_of_hearing,3.525,24000
call-0216,corpus_500,assets/corpus_500/call-0216.wav,e7ccfc8a9cb27db14d09484c65eddc2fa60810e25810824d80accdec751b4ec6,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,esl_speaker,3.675,24000
call-0217,corpus_500,assets/corpus_500/call-0217.wav,0de348a3a38cb87b80172bb050d4e822abffaeaed6a9d8c819d6e45f457b6ee9,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:13+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,fast_talker,4.950,24000
call-0218,corpus_500,assets/corpus_500/call-0218.wav,90a88165c2fec5febddbecde9af7a513dcd2530ba82a65072a19c7a1e1ae3f5a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:16+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,soft_voice,2.725,24000
call-0219,corpus_500,assets/corpus_500/call-0219.wav,00af54f5bcaacfc23ee270fd7cbd1b70941923edb5e8575c865a7e6514295f39,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:18+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,interrupting_caller,2.975,24000
call-0220,corpus_500,assets/corpus_500/call-0220.wav,ddcf1fe9ecb1bfaaa1d0be381f8cf816e43c995d6d4da9e09187f699a26967f3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:21+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,mild_emotional,cooperative_brief,2.100,24000
call-0221,corpus_500,assets/corpus_500/call-0221.wav,2cd2bf12a259726af6b76c562d65d52d266637760f7f6f6264c65f37603ee9b5,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:23+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,nervous_first_time,3.650,24000
call-0222,corpus_500,assets/corpus_500/call-0222.wav,d8c20484cebc7baac39bd848e496543971e1ca4c916f1b160a387411d8204c53,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:26+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,returning_client,3.575,24000
call-0223,corpus_500,assets/corpus_500/call-0223.wav,defcab8469dbd6ac080e84456cc440852de2643d145ddde75b17d2d992e7e84a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:28+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,frustrated_billing,3.850,24000
call-0224,corpus_500,assets/corpus_500/call-0224.wav,380488f030505fab65a4fea431e3163dd426682f0915a88b9f0ca5ff98067917,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:31+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,calm_professional,3.950,24000
call-0225,corpus_500,assets/corpus_500/call-0225.wav,0c87093be8b463f863b3d41d08a4d251031f6ab4af064672c1eda9b726493946,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:34+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,elderly_hard_of_hearing,3.525,24000
call-0226,corpus_500,assets/corpus_500/call-0226.wav,e1b60296a652d4eb3f4881debc3f32324a457016cfd3da3d02cb0bcc443e9e35,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:36+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,esl_speaker,3.675,24000
call-0227,corpus_500,assets/corpus_500/call-0227.wav,36d1b53b58175ed0784ba493603f6a48d3290dde06e3293761f27b5e60881d4a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:39+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,fast_talker,4.950,24000
call-0228,corpus_500,assets/corpus_500/call-0228.wav,a9e4c4095428076313bf00376b5dc92687ebdf92b5cb143b3ec6d9941cf26ff8,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:41+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,soft_voice,2.725,24000
call-0229,corpus_500,assets/corpus_500/call-0229.wav,50a56ca478063238db7360cbbcd782c11781e31d5e10074376fe96569a4d3e79,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:44+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,interrupting_caller,2.975,24000
call-0230,corpus_500,assets/corpus_500/call-0230.wav,707b65d1e079ba9778b2262e7c5383c9f74e3dac5843c2cf77a330c683e1b215,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:47+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,accent_strong,cooperative_brief,2.100,24000
call-0231,corpus_500,assets/corpus_500/call-0231.wav,407bc4e1f9fd495b0fa48032aeb512af420c170ff4320127f7beeec42cf4fa6e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:49+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,nervous_first_time,3.650,24000
call-0232,corpus_500,assets/corpus_500/call-0232.wav,20903b5ff6913ba044f0b83db3fd3a9cacace2c3c3793bfbc41a32904ff232d2,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:52+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,returning_client,3.575,24000
call-0233,corpus_500,assets/corpus_500/call-0233.wav,e1ce5c73da0c4a9e1d3dd421bc3a94bd3c6622f2d8dfc45496dff9a7921ad957,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:54+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,frustrated_billing,3.850,24000
call-0234,corpus_500,assets/corpus_500/call-0234.wav,2559b68c5644657508264fa10f0a14fe07ac9fccec72f5a308f21af5a0a1321e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:57+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,calm_professional,3.950,24000
call-0235,corpus_500,assets/corpus_500/call-0235.wav,99cb548266f51f1091ceb0955f8a14f311b12b9aff2d229d5ce00653d3d5c64a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:40:59+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,elderly_hard_of_hearing,3.525,24000
call-0236,corpus_500,assets/corpus_500/call-0236.wav,e7aa7eb1d6be558007c2738440209a36f60ec9cfc5d9ee29f7d69243d8e7cd04,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:02+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,esl_speaker,3.675,24000
call-0237,corpus_500,assets/corpus_500/call-0237.wav,a410a4e8de3a4b4ce997a812b6ab0e51aa8d26f0902ea907965aedaf8403887a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:04+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,fast_talker,4.950,24000
call-0238,corpus_500,assets/corpus_500/call-0238.wav,a5b8bd1a4430891989fda8b2f661d236fe77a5097ad7c78a46814883fc251668,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:07+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,soft_voice,2.725,24000
call-0239,corpus_500,assets/corpus_500/call-0239.wav,52d1e8f93af3e546fcd2f144d623079d487fbe2fce7a4bb843a9e6252bedb253,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:09+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,interrupting_caller,2.975,24000
call-0240,corpus_500,assets/corpus_500/call-0240.wav,7bcd64a8fdb131f4046b193053cdde403cd308b0469971345160c7a0319a6619,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,background_noise,cooperative_brief,2.100,24000
call-0241,corpus_500,assets/corpus_500/call-0241.wav,67e9e12881157d73ace197b1f404dcf1d046f091c20a9e6a0079301c9568429f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:14+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,nervous_first_time,3.650,24000
call-0242,corpus_500,assets/corpus_500/call-0242.wav,14137c706ef9c6ae9a381e3a8cfa6c43dc83b6d2011528003389d700d45762b3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:17+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,returning_client,3.575,24000
call-0243,corpus_500,assets/corpus_500/call-0243.wav,e7ebb0b72369ee8ae9fb77c2384dd429838a7b72b6fc663a807e2b04d5b61b19,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:19+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,frustrated_billing,3.850,24000
call-0244,corpus_500,assets/corpus_500/call-0244.wav,bb89d6a8b491243d4388f62b7a0d377904d198ba112847ac6344e36145101b5c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:22+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,calm_professional,3.950,24000
call-0245,corpus_500,assets/corpus_500/call-0245.wav,8388305f8a73bd88a4b00524d7c52fddb3f0c3295dc3da5b10b3bf78a9aeef08,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:24+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,elderly_hard_of_hearing,3.525,24000
call-0246,corpus_500,assets/corpus_500/call-0246.wav,f4abca394b8c01a478ed2bf690910e0923a382d73341a81a1b5cbab870ee1ac0,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:27+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,esl_speaker,3.675,24000
call-0247,corpus_500,assets/corpus_500/call-0247.wav,3de9d4b3fba20d418e8602e6c9267f4c21ccc490a0dfd70c0a52b0ba99e3d57a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:30+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,fast_talker,4.950,24000
call-0248,corpus_500,assets/corpus_500/call-0248.wav,856bd8d63e6319fdfac9b1c566a1a3a79b10dd1d6fea909c85ddb7d92aa03b69,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:41:32+00:00,assets/render_env/render_corpus.py,42,0.9.4,location_inquiry,urgent_distressed,soft_voice,2.725,24000
